,type_ml,gs_uri,label
328,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23847266_8321_aug.jpeg,Not enough context elements
329,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17631933_1890_aug.jpeg,Not enough context elements
330,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22671352_5468_aug.jpeg,Not same
331,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17691576_2534_aug.jpeg,Not same
332,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15151275_1313_aug.jpeg,Not enough context elements
333,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23241663_6111_aug.jpeg,Not same
334,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19211596_4322_aug.jpeg,Not same
335,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9672410_918_aug.jpeg,Not enough context elements
336,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19218857_4345_aug.jpeg,Not enough context elements
337,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29499764_10927_aug.jpeg,Not enough context elements
338,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11231385_1121_aug.jpeg,Not enough context elements
339,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9177484_574_aug.jpeg,Not enough context elements
340,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21155369_5012_aug.jpeg,Not enough context elements
341,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29524066_11016_aug.jpeg,Not same
342,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19942073_4615_aug.jpeg,Not enough context elements
343,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15183314_1551_aug.jpeg,Not enough context elements
344,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24224985_9188_aug.jpeg,Not enough context elements
345,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19947637_4692_aug.jpeg,Not enough context elements
346,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23189189_5654_aug.jpeg,Not same
347,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23250554_6300_aug.jpeg,Not same
348,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11231523_1125_aug.jpeg,Not same
349,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24645329_10718_aug.jpeg,Not enough context elements
350,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24264327_9476_aug.jpeg,Not same
351,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21166527_5095_aug.jpeg,Not enough context elements
352,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29476481_10836_aug.jpeg,Not enough context elements
353,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19256288_4487_aug.jpeg,Not same
354,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23257295_6428_aug.jpeg,Not same
355,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18000809_3832_aug.jpeg,Not same
356,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17582924_1829_aug.jpeg,Not enough context elements
357,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19123163_4268_aug.jpeg,Not enough context elements
358,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29506370_10949_aug.jpeg,Not enough context elements
359,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22630340_5286_aug.jpeg,Not enough context elements
360,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22627080_5274_aug.jpeg,Not enough context elements
361,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29458743_10831_aug.jpeg,Not enough context elements
362,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/4077963_154_aug.jpeg,Not same
363,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23945673_8799_aug.jpeg,Not enough context elements
364,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21158340_5033_aug.jpeg,Not enough context elements
365,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15847644_1690_aug.jpeg,Not same
366,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24234208_9236_aug.jpeg,Not enough context elements
367,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24264384_9477_aug.jpeg,Not same
368,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23858668_8439_aug.jpeg,Not same
369,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23825556_7944_aug.jpeg,Not enough context elements
370,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24643287_10700_aug.jpeg,Not same
371,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24547083_9876_aug.jpeg,Not same
372,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23192302_5668_aug.jpeg,Not same
373,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17704477_2764_aug.jpeg,Not enough context elements
374,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17677259_2250_aug.jpeg,Not enough context elements
375,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29565225_11350_aug.jpeg,Not enough context elements
376,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17654304_1990_aug.jpeg,Not enough context elements
377,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23917628_8669_aug.jpeg,Not enough context elements
378,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24269330_9532_aug.jpeg,Not same
379,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23825385_7935_aug.jpeg,Not same
380,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21137799_4933_aug.jpeg,Not enough context elements
381,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23222758_5830_aug.jpeg,Not enough context elements
382,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18018850_4196_aug.jpeg,Not same
383,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23834880_8131_aug.jpeg,Not enough context elements
384,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22669755_5455_aug.jpeg,Not same
385,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23837278_8151_aug.jpeg,Not same
386,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17695993_2610_aug.jpeg,Not enough context elements
387,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23935669_8748_aug.jpeg,Not enough context elements
388,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17678347_2264_aug.jpeg,Not same
389,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19931483_4580_aug.jpeg,Not enough context elements
390,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17690356_2514_aug.jpeg,Not enough context elements
391,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23238407_6048_aug.jpeg,Not enough context elements
392,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15155156_1361_aug.jpeg,Not enough context elements
393,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21127713_4900_aug.jpeg,Not enough context elements
394,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23841352_8229_aug.jpeg,Not same
395,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17983663_3435_aug.jpeg,Not enough context elements
396,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23843065_8274_aug.jpeg,Not enough context elements
397,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/12412494_1182_aug.jpeg,Not enough context elements
398,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21140837_4949_aug.jpeg,Not same
399,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22652451_5370_aug.jpeg,Not enough context elements
400,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9168660_382_aug.jpeg,Not enough context elements
401,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/15182774_1545_aug.jpeg,Not enough context elements
402,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17561877_1812_aug.jpeg,Not enough context elements
403,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17685013_2398_aug.jpeg,Not enough context elements
404,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17698220_2654_aug.jpeg,Not enough context elements
405,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24649117_10758_aug.jpeg,Not enough context elements
406,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17709539_2874_aug.jpeg,Not enough context elements
407,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9168450_381_aug.jpeg,Not enough context elements
408,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11226969_1082_aug.jpeg,Not enough context elements
409,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23806973_7533_aug.jpeg,Not enough context elements
410,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19209911_4317_aug.jpeg,Not enough context elements
411,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9180080_606_aug.jpeg,Not same
412,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24230584_9223_aug.jpeg,Not same
413,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23822146_7866_aug.jpeg,Not same
414,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23826430_7963_aug.jpeg,Not same
415,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23977429_9020_aug.jpeg,Not enough context elements
416,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29538434_11099_aug.jpeg,Not enough context elements
417,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9182428_634_aug.jpeg,Not same
418,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/18008646_4039_aug.jpeg,Not same
419,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9182753_637_aug.jpeg,Not same
420,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11227921_1090_aug.jpeg,Not enough context elements
421,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23817061_7759_aug.jpeg,Not same
422,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24615252_10267_aug.jpeg,Not same
423,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24258323_9413_aug.jpeg,Not enough context elements
424,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21137764_4932_aug.jpeg,Not same
425,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23270629_6787_aug.jpeg,Not enough context elements
426,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23929473_8719_aug.jpeg,Not same
427,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23950190_8826_aug.jpeg,Not enough context elements
428,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24642219_10688_aug.jpeg,Not enough context elements
429,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21151011_4988_aug.jpeg,Not same
430,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23912302_8649_aug.jpeg,Not enough context elements
431,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24190125_9115_aug.jpeg,Not same
432,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11215092_1009_aug.jpeg,Not enough context elements
433,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9182251_632_aug.jpeg,Not enough context elements
434,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9183043_642_aug.jpeg,Not same
435,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/16901822_1727_aug.jpeg,Not same
436,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22643102_5342_aug.jpeg,Not same
437,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24599456_10088_aug.jpeg,Not enough context elements
438,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23270830_6795_aug.jpeg,Not same
439,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22657712_5388_aug.jpeg,Not same
440,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17718851_3118_aug.jpeg,Not enough context elements
441,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24551402_9882_aug.jpeg,Not same
442,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/30269805_11564_aug.jpeg,Not same
443,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/3151274_94_aug.jpeg,Not enough context elements
444,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24227528_9202_aug.jpeg,Not enough context elements
445,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23269358_6752_aug.jpeg,Not same
446,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/9670159_907_aug.jpeg,Not enough context elements
447,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24611466_10199_aug.jpeg,Not enough context elements
448,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/22647738_5357_aug.jpeg,Not same
449,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17983722_3438_aug.jpeg,Not same
450,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24608754_10168_aug.jpeg,Not enough context elements
451,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/19962509_4779_aug.jpeg,Not enough context elements
452,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17721643_3173_aug.jpeg,Not enough context elements
453,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23271877_6816_aug.jpeg,Not same
454,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/21170998_5143_aug.jpeg,Not enough context elements
455,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/29551451_11196_aug.jpeg,Not enough context elements
456,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/23923141_8685_aug.jpeg,Not enough context elements
457,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/11229171_1105_aug.jpeg,Not enough context elements
458,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/17988257_3521_aug.jpeg,Not same
459,training,gs://ofr-vqi-data-pipeline-models-dev/notebook/Idir/folder_10k/folder_10k/folder_10k/24635781_10605_aug.jpeg,Not enough context elements
